gene,geneLabel,ensemble_symbol,protein,proteinLabel
http://www.wikidata.org/entity/Q18040605,BTBD1,ENSG00000064726,http://www.wikidata.org/entity/Q21171937,BTB domain containing 1
http://www.wikidata.org/entity/Q18041239,ROPN1,ENSG00000065371,http://www.wikidata.org/entity/Q21116287,Rhophilin associated tail protein 1
http://www.wikidata.org/entity/Q18041239,ROPN1,ENSG00000065371,http://www.wikidata.org/entity/Q21138583,Ropporin-1A
http://www.wikidata.org/entity/Q18041340,DPP8,ENSG00000074603,http://www.wikidata.org/entity/Q21113209,Dipeptidyl peptidase 8
http://www.wikidata.org/entity/Q18041340,DPP8,ENSG00000074603,http://www.wikidata.org/entity/Q21137036,"Dipeptidyl-peptidase 8, isoform CRA_f"
http://www.wikidata.org/entity/Q18041340,DPP8,ENSG00000074603,http://www.wikidata.org/entity/Q21144836,Dipeptidyl peptidase 8
http://www.wikidata.org/entity/Q18026795,HAS3,ENSG00000103044,http://www.wikidata.org/entity/Q21144079,Hyaluronan synthase 3
http://www.wikidata.org/entity/Q18027037,HMOX2,ENSG00000103415,http://www.wikidata.org/entity/Q21120623,Heme oxygenase 2
http://www.wikidata.org/entity/Q18027078,HNRNPC,ENSG00000092199,http://www.wikidata.org/entity/Q21109209,Heterogeneous nuclear ribonucleoprotein C
http://www.wikidata.org/entity/Q18027078,HNRNPC,ENSG00000092199,http://www.wikidata.org/entity/Q21138864,Heterogeneous nuclear ribonucleoproteins C1/C2
http://www.wikidata.org/entity/Q18028523,LGALS1,ENSG00000100097,http://www.wikidata.org/entity/Q5518317,Galectin 1
http://www.wikidata.org/entity/Q18028566,ABLIM1,ENSG00000099204,http://www.wikidata.org/entity/Q21130466,Actin binding LIM protein 1
http://www.wikidata.org/entity/Q18029503,MTAP,ENSG00000099810,http://www.wikidata.org/entity/Q22679376,Methylthioadenosine phosphorylase
http://www.wikidata.org/entity/Q18029948,NDUFB7,ENSG00000099795,http://www.wikidata.org/entity/Q21123053,NADH:ubiquinone oxidoreductase subunit B7
http://www.wikidata.org/entity/Q18030172,NME3,ENSG00000103024,http://www.wikidata.org/entity/Q21123029,NME/NM23 nucleoside diphosphate kinase 3
http://www.wikidata.org/entity/Q18030172,NME3,ENSG00000103024,http://www.wikidata.org/entity/Q21149131,Nucleoside diphosphate kinase 3
http://www.wikidata.org/entity/Q18030173,NME4,ENSG00000103202,http://www.wikidata.org/entity/Q21133124,NME/NM23 nucleoside diphosphate kinase 4
http://www.wikidata.org/entity/Q18030173,NME4,ENSG00000103202,http://www.wikidata.org/entity/Q21144383,"Nucleoside diphosphate kinase, mitochondrial"
http://www.wikidata.org/entity/Q18030245,GPR143,ENSG00000101850,http://www.wikidata.org/entity/Q21118970,G protein-coupled receptor 143
http://www.wikidata.org/entity/Q18030392,CDK16,ENSG00000102225,http://www.wikidata.org/entity/Q21131715,Cyclin dependent kinase 16
http://www.wikidata.org/entity/Q18030392,CDK16,ENSG00000102225,http://www.wikidata.org/entity/Q21145905,Cyclin-dependent kinase 16
http://www.wikidata.org/entity/Q18030497,PGC,ENSG00000096088,http://www.wikidata.org/entity/Q21148119,Gastricsin
http://www.wikidata.org/entity/Q18030497,PGC,ENSG00000096088,http://www.wikidata.org/entity/Q21173987,Progastricsin
http://www.wikidata.org/entity/Q18030502,PGK1,ENSG00000102144,http://www.wikidata.org/entity/Q21156424,Phosphoglycerate kinase 1
http://www.wikidata.org/entity/Q18030582,PLCB4,ENSG00000101333,http://www.wikidata.org/entity/Q21123762,Phospholipase C beta 4
http://www.wikidata.org/entity/Q18030582,PLCB4,ENSG00000101333,http://www.wikidata.org/entity/Q21140240,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4"
http://www.wikidata.org/entity/Q18030598,PLP2,ENSG00000102007,http://www.wikidata.org/entity/Q21131879,Proteolipid protein 2
http://www.wikidata.org/entity/Q18030598,PLP2,ENSG00000102007,http://www.wikidata.org/entity/Q21137029,"Proteolipid protein 2 (Colonic epithelium-enriched), isoform CRA_a"
http://www.wikidata.org/entity/Q18030645,POLE2,ENSG00000100479,http://www.wikidata.org/entity/Q21104993,"DNA polymerase epsilon 2, accessory subunit"
http://www.wikidata.org/entity/Q18030881,PSMD8,ENSG00000099341,http://www.wikidata.org/entity/Q21121178,"Proteasome 26S subunit, non-ATPase 8"
http://www.wikidata.org/entity/Q18030890,PSME2,ENSG00000100911,http://www.wikidata.org/entity/Q21121183,Proteasome activator subunit 2
http://www.wikidata.org/entity/Q18030910,PTK6,ENSG00000101213,http://www.wikidata.org/entity/Q21114361,Protein tyrosine kinase 6
http://www.wikidata.org/entity/Q18031001,RABGGTA,ENSG00000100949,http://www.wikidata.org/entity/Q21126818,Rab geranylgeranyltransferase subunit alpha
http://www.wikidata.org/entity/Q18031029,RANBP1,ENSG00000099901,http://www.wikidata.org/entity/Q21124359,RAN binding protein 1
http://www.wikidata.org/entity/Q18031029,RANBP1,ENSG00000099901,http://www.wikidata.org/entity/Q21151009,Ran-specific GTPase-activating protein
http://www.wikidata.org/entity/Q18031061,RBL2,ENSG00000103479,http://www.wikidata.org/entity/Q7316792,RB transcriptional corepressor like 2
http://www.wikidata.org/entity/Q18031459,SRSF5,ENSG00000100650,http://www.wikidata.org/entity/Q21151825,Serine/arginine-rich-splicing factor 5
http://www.wikidata.org/entity/Q18031459,SRSF5,ENSG00000100650,http://www.wikidata.org/entity/Q21159593,Serine and arginine rich splicing factor 5
http://www.wikidata.org/entity/Q18031631,SNRPD3,ENSG00000100028,http://www.wikidata.org/entity/Q21118434,Small nuclear ribonucleoprotein D3 polypeptide
http://www.wikidata.org/entity/Q18031647,SOS2,ENSG00000100485,http://www.wikidata.org/entity/Q21154270,SOS Ras/Rho guanine nucleotide exchange factor 2
http://www.wikidata.org/entity/Q18031855,TBX15,ENSG00000092607,http://www.wikidata.org/entity/Q21112746,T-box transcription factor 15
http://www.wikidata.org/entity/Q18031995,TIMP1,ENSG00000102265,http://www.wikidata.org/entity/Q21109683,TIMP metallopeptidase inhibitor 1
http://www.wikidata.org/entity/Q18031995,TIMP1,ENSG00000102265,http://www.wikidata.org/entity/Q21140997,"TIMP metallopeptidase inhibitor 1, isoform CRA_a"
http://www.wikidata.org/entity/Q18032011,TLL2,ENSG00000095587,http://www.wikidata.org/entity/Q21136266,Tolloid like 2
http://www.wikidata.org/entity/Q18032199,TSC2,ENSG00000103197,http://www.wikidata.org/entity/Q21109261,TSC complex subunit 2
http://www.wikidata.org/entity/Q18032199,TSC2,ENSG00000103197,http://www.wikidata.org/entity/Q21152315,Tuberin
http://www.wikidata.org/entity/Q18032278,SLC35A2,ENSG00000102100,http://www.wikidata.org/entity/Q21121253,Solute carrier family 35 member A2
http://www.wikidata.org/entity/Q18032664,BAG6,ENSG00000096155,http://www.wikidata.org/entity/Q21115436,BAG cochaperone 6
http://www.wikidata.org/entity/Q18032745,NPRL3,ENSG00000103148,http://www.wikidata.org/entity/Q21121726,"NPR3 like, GATOR1 complex subunit"
http://www.wikidata.org/entity/Q18033089,APOL1,ENSG00000100342,http://www.wikidata.org/entity/Q21112667,Apolipoprotein L1
http://www.wikidata.org/entity/Q18033111,THOC5,ENSG00000100296,http://www.wikidata.org/entity/Q21121434,THO complex 5
http://www.wikidata.org/entity/Q18033111,THOC5,ENSG00000100296,http://www.wikidata.org/entity/Q21138695,THO complex subunit 5 homolog
http://www.wikidata.org/entity/Q18033550,TOP3B,ENSG00000100038,http://www.wikidata.org/entity/Q21112504,DNA topoisomerase III beta
http://www.wikidata.org/entity/Q18033732,TAF1C,ENSG00000103168,http://www.wikidata.org/entity/Q21124469,"TATA-box binding protein associated factor, RNA polymerase I subunit C"
http://www.wikidata.org/entity/Q18033732,TAF1C,ENSG00000103168,http://www.wikidata.org/entity/Q21152297,TATA box-binding protein-associated factor RNA polymerase I subunit C
http://www.wikidata.org/entity/Q18033999,TRIP11,ENSG00000100815,http://www.wikidata.org/entity/Q21122231,Thyroid hormone receptor interactor 11
http://www.wikidata.org/entity/Q18034579,N4BP1,ENSG00000102921,http://www.wikidata.org/entity/Q21132743,NEDD4 binding protein 1
http://www.wikidata.org/entity/Q18034644,SNPH,ENSG00000101298,http://www.wikidata.org/entity/Q21135058,Syntaphilin
http://www.wikidata.org/entity/Q18034858,TELO2,ENSG00000100726,http://www.wikidata.org/entity/Q21106561,Telomere maintenance 2
http://www.wikidata.org/entity/Q18035088,SLC25A15,ENSG00000102743,http://www.wikidata.org/entity/Q21124255,Solute carrier family 25 member 15
http://www.wikidata.org/entity/Q18035294,CRISP3,ENSG00000096006,http://www.wikidata.org/entity/Q21130077,Cysteine rich secretory protein 3
http://www.wikidata.org/entity/Q18035294,CRISP3,ENSG00000096006,http://www.wikidata.org/entity/Q21151503,Cysteine-rich secretory protein 3
http://www.wikidata.org/entity/Q18035396,TAB1,ENSG00000100324,http://www.wikidata.org/entity/Q21105264,TGF-beta activated kinase 1 (MAP3K7) binding protein 1
http://www.wikidata.org/entity/Q18035486,OLFM4,ENSG00000102837,http://www.wikidata.org/entity/Q21133254,Olfactomedin 4
http://www.wikidata.org/entity/Q18035592,CGRRF1,ENSG00000100532,http://www.wikidata.org/entity/Q21100730,Cell growth regulator with ring finger domain 1
http://www.wikidata.org/entity/Q18035592,CGRRF1,ENSG00000100532,http://www.wikidata.org/entity/Q21145975,Cell growth regulator with RING finger domain protein 1
http://www.wikidata.org/entity/Q18036593,MAPRE1,ENSG00000101367,http://www.wikidata.org/entity/Q21105228,Microtubule associated protein RP/EB family member 1
http://www.wikidata.org/entity/Q18036608,SNW1,ENSG00000100603,http://www.wikidata.org/entity/Q21114222,SNW domain containing 1
http://www.wikidata.org/entity/Q18036963,TTLL12,ENSG00000100304,http://www.wikidata.org/entity/Q21135832,Tubulin tyrosine ligase like 12
http://www.wikidata.org/entity/Q18037154,DICER1,ENSG00000100697,http://www.wikidata.org/entity/Q21111297,"Dicer 1, ribonuclease III"
http://www.wikidata.org/entity/Q18037167,NOMO1,ENSG00000103512,http://www.wikidata.org/entity/Q21133318,NODAL modulator 1
http://www.wikidata.org/entity/Q18037524,ZMYND8,ENSG00000101040,http://www.wikidata.org/entity/Q21132422,Zinc finger MYND-type containing 8
http://www.wikidata.org/entity/Q18037524,ZMYND8,ENSG00000101040,http://www.wikidata.org/entity/Q21150841,Protein kinase C-binding protein 1
http://www.wikidata.org/entity/Q18037541,SH3BP1,ENSG00000100092,http://www.wikidata.org/entity/Q21131609,SH3 domain binding protein 1
http://www.wikidata.org/entity/Q18037681,CBY1,ENSG00000100211,http://www.wikidata.org/entity/Q21102283,"Chibby family member 1, beta catenin antagonist"
http://www.wikidata.org/entity/Q18037813,SAMHD1,ENSG00000101347,http://www.wikidata.org/entity/Q21105865,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
http://www.wikidata.org/entity/Q18037901,PPP1R16B,ENSG00000101445,http://www.wikidata.org/entity/Q21100622,Protein phosphatase 1 regulatory subunit 16B
http://www.wikidata.org/entity/Q18038087,ABHD12,ENSG00000100997,http://www.wikidata.org/entity/Q21113674,Abhydrolase domain containing 12
http://www.wikidata.org/entity/Q18038087,ABHD12,ENSG00000100997,http://www.wikidata.org/entity/Q21138291,Monoacylglycerol lipase ABHD12
http://www.wikidata.org/entity/Q18038147,MTG2,ENSG00000101181,http://www.wikidata.org/entity/Q21130956,Mitochondrial ribosome associated GTPase 2
http://www.wikidata.org/entity/Q18038174,PHGDH,ENSG00000092621,http://www.wikidata.org/entity/Q21134227,Phosphoglycerate dehydrogenase
http://www.wikidata.org/entity/Q18038277,TIMM9,ENSG00000100575,http://www.wikidata.org/entity/Q21208076,Translocase of inner mitochondrial membrane 9
http://www.wikidata.org/entity/Q18038791,HTATSF1,ENSG00000102241,http://www.wikidata.org/entity/Q21103351,HIV-1 Tat specific factor 1
http://www.wikidata.org/entity/Q18039920,EMC9,ENSG00000100908,http://www.wikidata.org/entity/Q21132225,ER membrane protein complex subunit 9
http://www.wikidata.org/entity/Q18039980,PLLP,ENSG00000102934,http://www.wikidata.org/entity/Q21131171,Plasmolipin
http://www.wikidata.org/entity/Q18039980,PLLP,ENSG00000102934,http://www.wikidata.org/entity/Q21138947,"Plasma membrane proteolipid (Plasmolipin), isoform CRA_a"
http://www.wikidata.org/entity/Q18040090,NIN,ENSG00000100503,http://www.wikidata.org/entity/Q21170866,Ninein
http://www.wikidata.org/entity/Q18040215,WAC,ENSG00000095787,http://www.wikidata.org/entity/Q21108179,WW domain containing adaptor with coiled-coil
http://www.wikidata.org/entity/Q18040215,WAC,ENSG00000095787,http://www.wikidata.org/entity/Q21147705,WW domain-containing adapter protein with coiled-coil
http://www.wikidata.org/entity/Q18040258,ANGPT4,ENSG00000101280,http://www.wikidata.org/entity/Q21097371,Angiopoietin 4
http://www.wikidata.org/entity/Q18040324,NELFCD,ENSG00000101158,http://www.wikidata.org/entity/Q21116693,Negative elongation factor complex member C/D
http://www.wikidata.org/entity/Q18040555,SYT17,ENSG00000103528,http://www.wikidata.org/entity/Q21112559,Synaptotagmin 17
http://www.wikidata.org/entity/Q18041013,TAF7L,ENSG00000102387,http://www.wikidata.org/entity/Q21122839,TATA-box binding protein associated factor 7 like
http://www.wikidata.org/entity/Q18041353,ALKBH5,ENSG00000091542,http://www.wikidata.org/entity/Q21111313,"AlkB homolog 5, RNA demethylase"
http://www.wikidata.org/entity/Q18041379,CMTM6,ENSG00000091317,http://www.wikidata.org/entity/Q21110710,CKLF like MARVEL transmembrane domain containing 6
http://www.wikidata.org/entity/Q18041439,C20orf27,ENSG00000101220,http://www.wikidata.org/entity/Q21117387,Chromosome 20 open reading frame 27
http://www.wikidata.org/entity/Q18041567,CEP192,ENSG00000101639,http://www.wikidata.org/entity/Q21117134,Centrosomal protein 192
http://www.wikidata.org/entity/Q18041567,CEP192,ENSG00000101639,http://www.wikidata.org/entity/Q21146452,Centrosomal protein of 192 kDa
http://www.wikidata.org/entity/Q18041640,CCDC198,ENSG00000100557,http://www.wikidata.org/entity/Q21112526,C14orf105 protein
http://www.wikidata.org/entity/Q18041640,CCDC198,ENSG00000100557,http://www.wikidata.org/entity/Q21117263,Coiled-coil domain containing 198
http://www.wikidata.org/entity/Q18041705,MRGBP,ENSG00000101189,http://www.wikidata.org/entity/Q21120729,MRG domain binding protein
http://www.wikidata.org/entity/Q18041751,CPPED1,ENSG00000103381,http://www.wikidata.org/entity/Q21108432,Calcineurin like phosphoesterase domain containing 1
http://www.wikidata.org/entity/Q18041863,ZNF821,ENSG00000102984,http://www.wikidata.org/entity/Q21131231,Zinc finger protein 821
http://www.wikidata.org/entity/Q18041863,ZNF821,ENSG00000102984,http://www.wikidata.org/entity/Q21138883,Zinc finger protein 821
http://www.wikidata.org/entity/Q18041921,G2E3,ENSG00000092140,http://www.wikidata.org/entity/Q21130650,G2/M-phase specific E3 ubiquitin protein ligase
http://www.wikidata.org/entity/Q18041921,G2E3,ENSG00000092140,http://www.wikidata.org/entity/Q21145894,G2/M phase-specific E3 ubiquitin-protein ligase
http://www.wikidata.org/entity/Q18058693,OR2J1,ENSG00000206523,http://www.wikidata.org/entity/Q21120385,Olfactory receptor family 2 subfamily J member 1 (gene/pseudogene)
http://www.wikidata.org/entity/Q18058693,OR2J1,ENSG00000225441,http://www.wikidata.org/entity/Q21120385,Olfactory receptor family 2 subfamily J member 1 (gene/pseudogene)
http://www.wikidata.org/entity/Q18058693,OR2J1,ENSG00000226192,http://www.wikidata.org/entity/Q21120385,Olfactory receptor family 2 subfamily J member 1 (gene/pseudogene)
http://www.wikidata.org/entity/Q18058693,OR2J1,ENSG00000226931,http://www.wikidata.org/entity/Q21120385,Olfactory receptor family 2 subfamily J member 1 (gene/pseudogene)
http://www.wikidata.org/entity/Q14866071,DRD4,ENSG00000069696,http://www.wikidata.org/entity/Q308856,Dopamine receptor D4
http://www.wikidata.org/entity/Q14872807,ATM,ENSG00000149311,http://www.wikidata.org/entity/Q141591,ATM serine/threonine kinase
http://www.wikidata.org/entity/Q14872807,ATM,ENSG00000149311,http://www.wikidata.org/entity/Q21137179,"Ataxia telangiectasia mutated (Includes complementation groups A, C and D), isoform CRA_a"
http://www.wikidata.org/entity/Q14872807,ATM,ENSG00000149311,http://www.wikidata.org/entity/Q21145406,Serine-protein kinase ATM
http://www.wikidata.org/entity/Q14873015,AR,ENSG00000169083,http://www.wikidata.org/entity/Q416601,Androgen receptor
http://www.wikidata.org/entity/Q14873015,AR,ENSG00000169083,http://www.wikidata.org/entity/Q21141756,Androgen receptor
http://www.wikidata.org/entity/Q14873304,VCL,ENSG00000035403,http://www.wikidata.org/entity/Q424042,Vinculin
http://www.wikidata.org/entity/Q14873953,KCNJ1,ENSG00000151704,http://www.wikidata.org/entity/Q2124480,Potassium inwardly rectifying channel subfamily J member 1
http://www.wikidata.org/entity/Q14877658,PLEC,ENSG00000178209,http://www.wikidata.org/entity/Q3392203,Plectin
http://www.wikidata.org/entity/Q14877658,PLEC,ENSG00000178209,http://www.wikidata.org/entity/Q21142331,Plectin
http://www.wikidata.org/entity/Q14878272,SCD,ENSG00000099194,http://www.wikidata.org/entity/Q7605530,Stearoyl-CoA desaturase
http://www.wikidata.org/entity/Q14878377,PTEN,ENSG00000171862,http://www.wikidata.org/entity/Q416356,Phosphatase and tensin homolog
http://www.wikidata.org/entity/Q14878377,PTEN,ENSG00000171862,http://www.wikidata.org/entity/Q21137315,Phosphatase and tensin-like protein
http://www.wikidata.org/entity/Q14878795,LIF,ENSG00000128342,http://www.wikidata.org/entity/Q6534502,LIF interleukin 6 family cytokine
http://www.wikidata.org/entity/Q14883378,APC,ENSG00000134982,http://www.wikidata.org/entity/Q356062,APC regulator of WNT signaling pathway
http://www.wikidata.org/entity/Q14883378,APC,ENSG00000134982,http://www.wikidata.org/entity/Q21141697,Adenomatous polyposis coli protein
http://www.wikidata.org/entity/Q14884995,QDPR,ENSG00000151552,http://www.wikidata.org/entity/Q7265406,Quinoid dihydropteridine reductase
http://www.wikidata.org/entity/Q14884995,QDPR,ENSG00000151552,http://www.wikidata.org/entity/Q21145902,Dihydropteridine reductase
